,ImageID,Synapse Counts,Normalized distance from pia (%),old_names,Animal,Sex,Genotype,Age
39,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,52.0,80.0,AB7920,AB7920,F,ctrl,42
40,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,49.0,82.0,AB7920,AB7920,F,ctrl,42
41,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,70.0,84.0,AB7920,AB7920,F,ctrl,42
42,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,82.0,86.0,AB7920,AB7920,F,ctrl,42
43,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,68.0,88.0,AB7920,AB7920,F,ctrl,42
44,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,31.0,90.0,AB7920,AB7920,F,ctrl,42
45,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,16.0,92.0,AB7920,AB7920,F,ctrl,42
46,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,9.0,94.0,AB7920,AB7920,F,ctrl,42
47,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,2.0,96.0,AB7920,AB7920,F,ctrl,42
48,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,0.0,98.0,AB7920,AB7920,F,ctrl,42
0,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,6.0,2.0,AB7920,AB7920,F,ctrl,42
1,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,20.0,4.0,AB7920,AB7920,F,ctrl,42
2,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,41.0,6.0,AB7920,AB7920,F,ctrl,42
3,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,58.0,8.0,AB7920,AB7920,F,ctrl,42
4,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,52.0,10.0,AB7920,AB7920,F,ctrl,42
5,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,38.0,12.0,AB7920,AB7920,F,ctrl,42
6,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,48.0,14.0,AB7920,AB7920,F,ctrl,42
7,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,31.0,16.0,AB7920,AB7920,F,ctrl,42
8,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,38.0,18.0,AB7920,AB7920,F,ctrl,42
9,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,27.0,20.0,AB7920,AB7920,F,ctrl,42
10,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,25.0,22.0,AB7920,AB7920,F,ctrl,42
11,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,31.0,24.0,AB7920,AB7920,F,ctrl,42
12,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,24.0,26.0,AB7920,AB7920,F,ctrl,42
13,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,37.0,28.0,AB7920,AB7920,F,ctrl,42
14,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,38.0,30.0,AB7920,AB7920,F,ctrl,42
15,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,42.0,32.0,AB7920,AB7920,F,ctrl,42
16,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,35.0,34.0,AB7920,AB7920,F,ctrl,42
17,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,32.0,36.0,AB7920,AB7920,F,ctrl,42
18,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,29.0,38.0,AB7920,AB7920,F,ctrl,42
19,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,30.0,40.0,AB7920,AB7920,F,ctrl,42
20,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,33.0,42.0,AB7920,AB7920,F,ctrl,42
21,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,29.0,44.0,AB7920,AB7920,F,ctrl,42
22,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,23.0,46.0,AB7920,AB7920,F,ctrl,42
23,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,42.0,48.0,AB7920,AB7920,F,ctrl,42
24,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,31.0,50.0,AB7920,AB7920,F,ctrl,42
25,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,34.0,52.0,AB7920,AB7920,F,ctrl,42
26,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,30.0,54.0,AB7920,AB7920,F,ctrl,42
27,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,39.0,56.0,AB7920,AB7920,F,ctrl,42
28,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,33.0,58.0,AB7920,AB7920,F,ctrl,42
29,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,25.0,60.0,AB7920,AB7920,F,ctrl,42
30,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,39.0,62.0,AB7920,AB7920,F,ctrl,42
31,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,29.0,64.0,AB7920,AB7920,F,ctrl,42
32,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,23.0,66.0,AB7920,AB7920,F,ctrl,42
33,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,25.0,68.0,AB7920,AB7920,F,ctrl,42
34,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,32.0,70.0,AB7920,AB7920,F,ctrl,42
35,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,35.0,72.0,AB7920,AB7920,F,ctrl,42
36,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,24.0,74.0,AB7920,AB7920,F,ctrl,42
37,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,18.0,76.0,AB7920,AB7920,F,ctrl,42
38,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,27.0,78.0,AB7920,AB7920,F,ctrl,42
39,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,35.0,80.0,AB7920,AB7920,F,ctrl,42
40,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,19.0,82.0,AB7920,AB7920,F,ctrl,42
41,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,28.0,84.0,AB7920,AB7920,F,ctrl,42
42,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,29.0,86.0,AB7920,AB7920,F,ctrl,42
43,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,28.0,88.0,AB7920,AB7920,F,ctrl,42
44,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,40.0,90.0,AB7920,AB7920,F,ctrl,42
45,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,35.0,92.0,AB7920,AB7920,F,ctrl,42
46,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,19.0,94.0,AB7920,AB7920,F,ctrl,42
47,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,22.0,96.0,AB7920,AB7920,F,ctrl,42
48,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,4.0,98.0,AB7920,AB7920,F,ctrl,42
0,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,1.0,2.0,AB7920,AB7920,F,ctrl,42
1,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,7.0,4.0,AB7920,AB7920,F,ctrl,42
2,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,27.0,6.0,AB7920,AB7920,F,ctrl,42
3,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,51.0,8.0,AB7920,AB7920,F,ctrl,42
4,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,55.0,10.0,AB7920,AB7920,F,ctrl,42
5,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,49.0,12.0,AB7920,AB7920,F,ctrl,42
6,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,40.0,14.0,AB7920,AB7920,F,ctrl,42
7,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,52.0,16.0,AB7920,AB7920,F,ctrl,42
8,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,43.0,18.0,AB7920,AB7920,F,ctrl,42
9,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,36.0,20.0,AB7920,AB7920,F,ctrl,42
10,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,42.0,22.0,AB7920,AB7920,F,ctrl,42
11,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,35.0,24.0,AB7920,AB7920,F,ctrl,42
12,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,38.0,26.0,AB7920,AB7920,F,ctrl,42
13,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,36.0,28.0,AB7920,AB7920,F,ctrl,42
14,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,39.0,30.0,AB7920,AB7920,F,ctrl,42
15,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,37.0,32.0,AB7920,AB7920,F,ctrl,42
16,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,46.0,34.0,AB7920,AB7920,F,ctrl,42
17,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,36.0,36.0,AB7920,AB7920,F,ctrl,42
18,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,29.0,38.0,AB7920,AB7920,F,ctrl,42
19,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,25.0,40.0,AB7920,AB7920,F,ctrl,42
20,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,52.0,42.0,AB7920,AB7920,F,ctrl,42
21,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,48.0,44.0,AB7920,AB7920,F,ctrl,42
22,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,38.0,46.0,AB7920,AB7920,F,ctrl,42
23,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,58.0,48.0,AB7920,AB7920,F,ctrl,42
24,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,49.0,50.0,AB7920,AB7920,F,ctrl,42
25,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,57.0,52.0,AB7920,AB7920,F,ctrl,42
26,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,46.0,54.0,AB7920,AB7920,F,ctrl,42
27,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,65.0,56.0,AB7920,AB7920,F,ctrl,42
28,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,45.0,58.0,AB7920,AB7920,F,ctrl,42
29,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,65.0,60.0,AB7920,AB7920,F,ctrl,42
30,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,48.0,62.0,AB7920,AB7920,F,ctrl,42
31,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,59.0,64.0,AB7920,AB7920,F,ctrl,42
32,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,52.0,66.0,AB7920,AB7920,F,ctrl,42
33,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,47.0,68.0,AB7920,AB7920,F,ctrl,42
34,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,47.0,70.0,AB7920,AB7920,F,ctrl,42
35,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,30.0,72.0,AB7920,AB7920,F,ctrl,42
36,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,37.0,74.0,AB7920,AB7920,F,ctrl,42
37,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,47.0,76.0,AB7920,AB7920,F,ctrl,42
38,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,40.0,78.0,AB7920,AB7920,F,ctrl,42
39,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,29.0,80.0,AB7920,AB7920,F,ctrl,42
40,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,41.0,82.0,AB7920,AB7920,F,ctrl,42
41,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,43.0,84.0,AB7920,AB7920,F,ctrl,42
42,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,41.0,86.0,AB7920,AB7920,F,ctrl,42
43,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,45.0,88.0,AB7920,AB7920,F,ctrl,42
44,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,33.0,90.0,AB7920,AB7920,F,ctrl,42
45,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,33.0,92.0,AB7920,AB7920,F,ctrl,42
46,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,18.0,94.0,AB7920,AB7920,F,ctrl,42
47,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,7.0,96.0,AB7920,AB7920,F,ctrl,42
48,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,3.0,98.0,AB7920,AB7920,F,ctrl,42
0,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,6.0,2.0,AB7923,AB7923,M,ctrl,42
1,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,39.0,4.0,AB7923,AB7923,M,ctrl,42
2,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,61.0,6.0,AB7923,AB7923,M,ctrl,42
3,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,73.0,8.0,AB7923,AB7923,M,ctrl,42
4,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,64.0,10.0,AB7923,AB7923,M,ctrl,42
5,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,66.0,12.0,AB7923,AB7923,M,ctrl,42
6,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,62.0,14.0,AB7923,AB7923,M,ctrl,42
7,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,65.0,16.0,AB7923,AB7923,M,ctrl,42
8,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,65.0,18.0,AB7923,AB7923,M,ctrl,42
9,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,56.0,20.0,AB7923,AB7923,M,ctrl,42
10,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,64.0,22.0,AB7923,AB7923,M,ctrl,42
11,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,62.0,24.0,AB7923,AB7923,M,ctrl,42
12,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,52.0,26.0,AB7923,AB7923,M,ctrl,42
13,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,56.0,28.0,AB7923,AB7923,M,ctrl,42
14,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,52.0,30.0,AB7923,AB7923,M,ctrl,42
15,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,61.0,32.0,AB7923,AB7923,M,ctrl,42
16,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,51.0,34.0,AB7923,AB7923,M,ctrl,42
17,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,65.0,36.0,AB7923,AB7923,M,ctrl,42
18,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,57.0,38.0,AB7923,AB7923,M,ctrl,42
19,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,64.0,40.0,AB7923,AB7923,M,ctrl,42
20,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,47.0,42.0,AB7923,AB7923,M,ctrl,42
21,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,46.0,44.0,AB7923,AB7923,M,ctrl,42
22,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,56.0,46.0,AB7923,AB7923,M,ctrl,42
23,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,53.0,48.0,AB7923,AB7923,M,ctrl,42
24,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,69.0,50.0,AB7923,AB7923,M,ctrl,42
25,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,100.0,52.0,AB7923,AB7923,M,ctrl,42
26,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,87.0,54.0,AB7923,AB7923,M,ctrl,42
27,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,69.0,56.0,AB7923,AB7923,M,ctrl,42
28,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,77.0,58.0,AB7923,AB7923,M,ctrl,42
29,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,90.0,60.0,AB7923,AB7923,M,ctrl,42
30,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,71.0,62.0,AB7923,AB7923,M,ctrl,42
31,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,52.0,64.0,AB7923,AB7923,M,ctrl,42
32,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,77.0,66.0,AB7923,AB7923,M,ctrl,42
33,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,73.0,68.0,AB7923,AB7923,M,ctrl,42
34,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,41.0,70.0,AB7923,AB7923,M,ctrl,42
35,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,59.0,72.0,AB7923,AB7923,M,ctrl,42
36,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,59.0,74.0,AB7923,AB7923,M,ctrl,42
37,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,67.0,76.0,AB7923,AB7923,M,ctrl,42
38,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,59.0,78.0,AB7923,AB7923,M,ctrl,42
39,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,53.0,80.0,AB7923,AB7923,M,ctrl,42
40,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,51.0,82.0,AB7923,AB7923,M,ctrl,42
41,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,55.0,84.0,AB7923,AB7923,M,ctrl,42
42,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,43.0,86.0,AB7923,AB7923,M,ctrl,42
43,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,47.0,88.0,AB7923,AB7923,M,ctrl,42
44,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,39.0,90.0,AB7923,AB7923,M,ctrl,42
45,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,30.0,92.0,AB7923,AB7923,M,ctrl,42
46,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,21.0,94.0,AB7923,AB7923,M,ctrl,42
47,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,19.0,96.0,AB7923,AB7923,M,ctrl,42
48,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,4.0,98.0,AB7923,AB7923,M,ctrl,42
0,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,3.0,2.0,AB7923,AB7923,M,ctrl,42
1,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,15.0,4.0,AB7923,AB7923,M,ctrl,42
2,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,45.0,6.0,AB7923,AB7923,M,ctrl,42
3,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,46.0,8.0,AB7923,AB7923,M,ctrl,42
4,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,53.0,10.0,AB7923,AB7923,M,ctrl,42
5,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,69.0,12.0,AB7923,AB7923,M,ctrl,42
6,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,63.0,14.0,AB7923,AB7923,M,ctrl,42
7,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,51.0,16.0,AB7923,AB7923,M,ctrl,42
8,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,44.0,18.0,AB7923,AB7923,M,ctrl,42
9,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,38.0,20.0,AB7923,AB7923,M,ctrl,42
10,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,40.0,22.0,AB7923,AB7923,M,ctrl,42
11,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,34.0,24.0,AB7923,AB7923,M,ctrl,42
12,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,44.0,26.0,AB7923,AB7923,M,ctrl,42
13,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,46.0,28.0,AB7923,AB7923,M,ctrl,42
14,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,62.0,30.0,AB7923,AB7923,M,ctrl,42
15,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,55.0,32.0,AB7923,AB7923,M,ctrl,42
16,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,55.0,34.0,AB7923,AB7923,M,ctrl,42
17,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,46.0,36.0,AB7923,AB7923,M,ctrl,42
18,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,61.0,38.0,AB7923,AB7923,M,ctrl,42
19,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,38.0,40.0,AB7923,AB7923,M,ctrl,42
20,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,36.0,42.0,AB7923,AB7923,M,ctrl,42
21,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,57.0,44.0,AB7923,AB7923,M,ctrl,42
22,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,36.0,46.0,AB7923,AB7923,M,ctrl,42
23,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,42.0,48.0,AB7923,AB7923,M,ctrl,42
24,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,67.0,50.0,AB7923,AB7923,M,ctrl,42
25,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,59.0,52.0,AB7923,AB7923,M,ctrl,42
26,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,54.0,54.0,AB7923,AB7923,M,ctrl,42
27,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,66.0,56.0,AB7923,AB7923,M,ctrl,42
28,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,65.0,58.0,AB7923,AB7923,M,ctrl,42
