,ImageID,VGluT1 Counts,Normalized distance from pia (%),old_names,Animal,Sex,Genotype,Age
21,AB7932_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,393.0,44.0,AB7932,AB7932,F,cko,42
22,AB7932_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,346.0,46.0,AB7932,AB7932,F,cko,42
23,AB7932_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,418.0,48.0,AB7932,AB7932,F,cko,42
24,AB7932_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,396.0,50.0,AB7932,AB7932,F,cko,42
25,AB7932_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,380.0,52.0,AB7932,AB7932,F,cko,42
26,AB7932_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,422.0,54.0,AB7932,AB7932,F,cko,42
27,AB7932_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,353.0,56.0,AB7932,AB7932,F,cko,42
28,AB7932_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,415.0,58.0,AB7932,AB7932,F,cko,42
29,AB7932_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,419.0,60.0,AB7932,AB7932,F,cko,42
30,AB7932_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,452.0,62.0,AB7932,AB7932,F,cko,42
31,AB7932_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,389.0,64.0,AB7932,AB7932,F,cko,42
32,AB7932_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,346.0,66.0,AB7932,AB7932,F,cko,42
33,AB7932_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,370.0,68.0,AB7932,AB7932,F,cko,42
34,AB7932_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,350.0,70.0,AB7932,AB7932,F,cko,42
35,AB7932_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,370.0,72.0,AB7932,AB7932,F,cko,42
36,AB7932_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,434.0,74.0,AB7932,AB7932,F,cko,42
37,AB7932_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,457.0,76.0,AB7932,AB7932,F,cko,42
38,AB7932_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,459.0,78.0,AB7932,AB7932,F,cko,42
39,AB7932_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,465.0,80.0,AB7932,AB7932,F,cko,42
40,AB7932_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,435.0,82.0,AB7932,AB7932,F,cko,42
41,AB7932_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,404.0,84.0,AB7932,AB7932,F,cko,42
42,AB7932_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,433.0,86.0,AB7932,AB7932,F,cko,42
43,AB7932_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,412.0,88.0,AB7932,AB7932,F,cko,42
44,AB7932_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,292.0,90.0,AB7932,AB7932,F,cko,42
45,AB7932_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,296.0,92.0,AB7932,AB7932,F,cko,42
46,AB7932_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,166.0,94.0,AB7932,AB7932,F,cko,42
47,AB7932_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,69.0,96.0,AB7932,AB7932,F,cko,42
48,AB7932_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,16.0,98.0,AB7932,AB7932,F,cko,42
