,ImageID,PSD95 Counts,Normalized distance from pia (%),old_names,Animal,Sex,Genotype,Age
43,AB7924_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,168.0,88.0,AB7924,AB7924,F,ctrl,42
44,AB7924_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,161.0,90.0,AB7924,AB7924,F,ctrl,42
45,AB7924_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,72.0,92.0,AB7924,AB7924,F,ctrl,42
46,AB7924_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,145.0,94.0,AB7924,AB7924,F,ctrl,42
47,AB7924_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,232.0,96.0,AB7924,AB7924,F,ctrl,42
48,AB7924_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,28.0,98.0,AB7924,AB7924,F,ctrl,42
0,AB7927_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,24.0,2.0,AB7927,AB7927,M,ctrl,42
1,AB7927_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,88.0,4.0,AB7927,AB7927,M,ctrl,42
2,AB7927_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,213.0,6.0,AB7927,AB7927,M,ctrl,42
3,AB7927_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,308.0,8.0,AB7927,AB7927,M,ctrl,42
4,AB7927_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,251.0,10.0,AB7927,AB7927,M,ctrl,42
5,AB7927_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,273.0,12.0,AB7927,AB7927,M,ctrl,42
6,AB7927_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,255.0,14.0,AB7927,AB7927,M,ctrl,42
7,AB7927_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,256.0,16.0,AB7927,AB7927,M,ctrl,42
8,AB7927_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,214.0,18.0,AB7927,AB7927,M,ctrl,42
9,AB7927_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,225.0,20.0,AB7927,AB7927,M,ctrl,42
10,AB7927_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,167.0,22.0,AB7927,AB7927,M,ctrl,42
11,AB7927_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,201.0,24.0,AB7927,AB7927,M,ctrl,42
12,AB7927_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,219.0,26.0,AB7927,AB7927,M,ctrl,42
13,AB7927_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,203.0,28.0,AB7927,AB7927,M,ctrl,42
14,AB7927_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,196.0,30.0,AB7927,AB7927,M,ctrl,42
15,AB7927_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,189.0,32.0,AB7927,AB7927,M,ctrl,42
16,AB7927_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,222.0,34.0,AB7927,AB7927,M,ctrl,42
17,AB7927_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,226.0,36.0,AB7927,AB7927,M,ctrl,42
18,AB7927_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,185.0,38.0,AB7927,AB7927,M,ctrl,42
19,AB7927_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,208.0,40.0,AB7927,AB7927,M,ctrl,42
20,AB7927_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,213.0,42.0,AB7927,AB7927,M,ctrl,42
21,AB7927_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,221.0,44.0,AB7927,AB7927,M,ctrl,42
22,AB7927_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,204.0,46.0,AB7927,AB7927,M,ctrl,42
23,AB7927_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,208.0,48.0,AB7927,AB7927,M,ctrl,42
24,AB7927_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,232.0,50.0,AB7927,AB7927,M,ctrl,42
25,AB7927_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,250.0,52.0,AB7927,AB7927,M,ctrl,42
26,AB7927_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,251.0,54.0,AB7927,AB7927,M,ctrl,42
27,AB7927_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,262.0,56.0,AB7927,AB7927,M,ctrl,42
28,AB7927_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,293.0,58.0,AB7927,AB7927,M,ctrl,42
29,AB7927_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,263.0,60.0,AB7927,AB7927,M,ctrl,42
30,AB7927_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,330.0,62.0,AB7927,AB7927,M,ctrl,42
31,AB7927_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,307.0,64.0,AB7927,AB7927,M,ctrl,42
32,AB7927_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,295.0,66.0,AB7927,AB7927,M,ctrl,42
33,AB7927_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,324.0,68.0,AB7927,AB7927,M,ctrl,42
34,AB7927_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,296.0,70.0,AB7927,AB7927,M,ctrl,42
35,AB7927_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,282.0,72.0,AB7927,AB7927,M,ctrl,42
36,AB7927_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,298.0,74.0,AB7927,AB7927,M,ctrl,42
37,AB7927_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,287.0,76.0,AB7927,AB7927,M,ctrl,42
38,AB7927_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,333.0,78.0,AB7927,AB7927,M,ctrl,42
39,AB7927_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,341.0,80.0,AB7927,AB7927,M,ctrl,42
40,AB7927_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,313.0,82.0,AB7927,AB7927,M,ctrl,42
41,AB7927_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,271.0,84.0,AB7927,AB7927,M,ctrl,42
42,AB7927_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,263.0,86.0,AB7927,AB7927,M,ctrl,42
43,AB7927_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,278.0,88.0,AB7927,AB7927,M,ctrl,42
44,AB7927_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,295.0,90.0,AB7927,AB7927,M,ctrl,42
45,AB7927_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,241.0,92.0,AB7927,AB7927,M,ctrl,42
46,AB7927_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,195.0,94.0,AB7927,AB7927,M,ctrl,42
47,AB7927_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,154.0,96.0,AB7927,AB7927,M,ctrl,42
48,AB7927_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,27.0,98.0,AB7927,AB7927,M,ctrl,42
0,AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,214.0,2.0,AB7927,AB7927,M,ctrl,42
1,AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,310.0,4.0,AB7927,AB7927,M,ctrl,42
2,AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,382.0,6.0,AB7927,AB7927,M,ctrl,42
3,AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,336.0,8.0,AB7927,AB7927,M,ctrl,42
4,AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,323.0,10.0,AB7927,AB7927,M,ctrl,42
5,AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,272.0,12.0,AB7927,AB7927,M,ctrl,42
6,AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,331.0,14.0,AB7927,AB7927,M,ctrl,42
7,AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,359.0,16.0,AB7927,AB7927,M,ctrl,42
8,AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,429.0,18.0,AB7927,AB7927,M,ctrl,42
9,AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,393.0,20.0,AB7927,AB7927,M,ctrl,42
10,AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,407.0,22.0,AB7927,AB7927,M,ctrl,42
11,AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,425.0,24.0,AB7927,AB7927,M,ctrl,42
12,AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,417.0,26.0,AB7927,AB7927,M,ctrl,42
13,AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,436.0,28.0,AB7927,AB7927,M,ctrl,42
14,AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,406.0,30.0,AB7927,AB7927,M,ctrl,42
15,AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,429.0,32.0,AB7927,AB7927,M,ctrl,42
16,AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,398.0,34.0,AB7927,AB7927,M,ctrl,42
17,AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,416.0,36.0,AB7927,AB7927,M,ctrl,42
18,AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,417.0,38.0,AB7927,AB7927,M,ctrl,42
19,AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,362.0,40.0,AB7927,AB7927,M,ctrl,42
20,AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,398.0,42.0,AB7927,AB7927,M,ctrl,42
21,AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,359.0,44.0,AB7927,AB7927,M,ctrl,42
22,AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,376.0,46.0,AB7927,AB7927,M,ctrl,42
23,AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,421.0,48.0,AB7927,AB7927,M,ctrl,42
24,AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,390.0,50.0,AB7927,AB7927,M,ctrl,42
25,AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,429.0,52.0,AB7927,AB7927,M,ctrl,42
26,AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,455.0,54.0,AB7927,AB7927,M,ctrl,42
27,AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,435.0,56.0,AB7927,AB7927,M,ctrl,42
28,AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,489.0,58.0,AB7927,AB7927,M,ctrl,42
29,AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,466.0,60.0,AB7927,AB7927,M,ctrl,42
30,AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,489.0,62.0,AB7927,AB7927,M,ctrl,42
31,AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,483.0,64.0,AB7927,AB7927,M,ctrl,42
32,AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,411.0,66.0,AB7927,AB7927,M,ctrl,42
33,AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,428.0,68.0,AB7927,AB7927,M,ctrl,42
34,AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,479.0,70.0,AB7927,AB7927,M,ctrl,42
35,AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,461.0,72.0,AB7927,AB7927,M,ctrl,42
36,AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,476.0,74.0,AB7927,AB7927,M,ctrl,42
37,AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,408.0,76.0,AB7927,AB7927,M,ctrl,42
38,AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,402.0,78.0,AB7927,AB7927,M,ctrl,42
39,AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,418.0,80.0,AB7927,AB7927,M,ctrl,42
40,AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,378.0,82.0,AB7927,AB7927,M,ctrl,42
41,AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,206.0,84.0,AB7927,AB7927,M,ctrl,42
42,AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,200.0,86.0,AB7927,AB7927,M,ctrl,42
43,AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,196.0,88.0,AB7927,AB7927,M,ctrl,42
44,AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,183.0,90.0,AB7927,AB7927,M,ctrl,42
45,AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,154.0,92.0,AB7927,AB7927,M,ctrl,42
46,AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,169.0,94.0,AB7927,AB7927,M,ctrl,42
47,AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,132.0,96.0,AB7927,AB7927,M,ctrl,42
48,AB7927_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,21.0,98.0,AB7927,AB7927,M,ctrl,42
0,AB7927_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,332.0,2.0,AB7927,AB7927,M,ctrl,42
1,AB7927_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,442.0,4.0,AB7927,AB7927,M,ctrl,42
2,AB7927_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,553.0,6.0,AB7927,AB7927,M,ctrl,42
3,AB7927_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,462.0,8.0,AB7927,AB7927,M,ctrl,42
4,AB7927_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,377.0,10.0,AB7927,AB7927,M,ctrl,42
5,AB7927_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,366.0,12.0,AB7927,AB7927,M,ctrl,42
6,AB7927_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,332.0,14.0,AB7927,AB7927,M,ctrl,42
7,AB7927_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,319.0,16.0,AB7927,AB7927,M,ctrl,42
8,AB7927_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,374.0,18.0,AB7927,AB7927,M,ctrl,42
9,AB7927_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,380.0,20.0,AB7927,AB7927,M,ctrl,42
10,AB7927_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,319.0,22.0,AB7927,AB7927,M,ctrl,42
11,AB7927_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,292.0,24.0,AB7927,AB7927,M,ctrl,42
12,AB7927_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,287.0,26.0,AB7927,AB7927,M,ctrl,42
13,AB7927_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,279.0,28.0,AB7927,AB7927,M,ctrl,42
14,AB7927_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,265.0,30.0,AB7927,AB7927,M,ctrl,42
15,AB7927_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,276.0,32.0,AB7927,AB7927,M,ctrl,42
16,AB7927_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,303.0,34.0,AB7927,AB7927,M,ctrl,42
17,AB7927_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,270.0,36.0,AB7927,AB7927,M,ctrl,42
18,AB7927_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,267.0,38.0,AB7927,AB7927,M,ctrl,42
19,AB7927_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,272.0,40.0,AB7927,AB7927,M,ctrl,42
20,AB7927_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,265.0,42.0,AB7927,AB7927,M,ctrl,42
21,AB7927_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,315.0,44.0,AB7927,AB7927,M,ctrl,42
22,AB7927_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,290.0,46.0,AB7927,AB7927,M,ctrl,42
23,AB7927_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,328.0,48.0,AB7927,AB7927,M,ctrl,42
24,AB7927_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,317.0,50.0,AB7927,AB7927,M,ctrl,42
25,AB7927_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,318.0,52.0,AB7927,AB7927,M,ctrl,42
26,AB7927_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,330.0,54.0,AB7927,AB7927,M,ctrl,42
27,AB7927_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,327.0,56.0,AB7927,AB7927,M,ctrl,42
28,AB7927_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,292.0,58.0,AB7927,AB7927,M,ctrl,42
29,AB7927_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,337.0,60.0,AB7927,AB7927,M,ctrl,42
30,AB7927_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,275.0,62.0,AB7927,AB7927,M,ctrl,42
31,AB7927_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,336.0,64.0,AB7927,AB7927,M,ctrl,42
32,AB7927_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,309.0,66.0,AB7927,AB7927,M,ctrl,42
33,AB7927_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,333.0,68.0,AB7927,AB7927,M,ctrl,42
34,AB7927_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,330.0,70.0,AB7927,AB7927,M,ctrl,42
35,AB7927_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,335.0,72.0,AB7927,AB7927,M,ctrl,42
36,AB7927_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,323.0,74.0,AB7927,AB7927,M,ctrl,42
37,AB7927_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,290.0,76.0,AB7927,AB7927,M,ctrl,42
38,AB7927_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,296.0,78.0,AB7927,AB7927,M,ctrl,42
39,AB7927_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,307.0,80.0,AB7927,AB7927,M,ctrl,42
40,AB7927_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,335.0,82.0,AB7927,AB7927,M,ctrl,42
41,AB7927_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,361.0,84.0,AB7927,AB7927,M,ctrl,42
42,AB7927_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,350.0,86.0,AB7927,AB7927,M,ctrl,42
43,AB7927_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,311.0,88.0,AB7927,AB7927,M,ctrl,42
44,AB7927_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,323.0,90.0,AB7927,AB7927,M,ctrl,42
45,AB7927_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,271.0,92.0,AB7927,AB7927,M,ctrl,42
46,AB7927_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,232.0,94.0,AB7927,AB7927,M,ctrl,42
47,AB7927_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,146.0,96.0,AB7927,AB7927,M,ctrl,42
48,AB7927_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,49.0,98.0,AB7927,AB7927,M,ctrl,42
0,AB7928_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,117.0,2.0,AB7928,AB7928,F,ctrl,42
1,AB7928_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,164.0,4.0,AB7928,AB7928,F,ctrl,42
2,AB7928_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,268.0,6.0,AB7928,AB7928,F,ctrl,42
3,AB7928_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,261.0,8.0,AB7928,AB7928,F,ctrl,42
4,AB7928_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,267.0,10.0,AB7928,AB7928,F,ctrl,42
5,AB7928_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,221.0,12.0,AB7928,AB7928,F,ctrl,42
6,AB7928_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,205.0,14.0,AB7928,AB7928,F,ctrl,42
7,AB7928_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,212.0,16.0,AB7928,AB7928,F,ctrl,42
8,AB7928_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,233.0,18.0,AB7928,AB7928,F,ctrl,42
9,AB7928_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,222.0,20.0,AB7928,AB7928,F,ctrl,42
10,AB7928_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,226.0,22.0,AB7928,AB7928,F,ctrl,42
11,AB7928_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,226.0,24.0,AB7928,AB7928,F,ctrl,42
12,AB7928_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,203.0,26.0,AB7928,AB7928,F,ctrl,42
13,AB7928_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,197.0,28.0,AB7928,AB7928,F,ctrl,42
14,AB7928_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,230.0,30.0,AB7928,AB7928,F,ctrl,42
15,AB7928_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,266.0,32.0,AB7928,AB7928,F,ctrl,42
16,AB7928_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,233.0,34.0,AB7928,AB7928,F,ctrl,42
17,AB7928_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,238.0,36.0,AB7928,AB7928,F,ctrl,42
18,AB7928_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,284.0,38.0,AB7928,AB7928,F,ctrl,42
19,AB7928_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,315.0,40.0,AB7928,AB7928,F,ctrl,42
20,AB7928_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,193.0,42.0,AB7928,AB7928,F,ctrl,42
21,AB7928_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,183.0,44.0,AB7928,AB7928,F,ctrl,42
22,AB7928_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,230.0,46.0,AB7928,AB7928,F,ctrl,42
23,AB7928_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,264.0,48.0,AB7928,AB7928,F,ctrl,42
24,AB7928_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,291.0,50.0,AB7928,AB7928,F,ctrl,42
25,AB7928_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,256.0,52.0,AB7928,AB7928,F,ctrl,42
26,AB7928_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,279.0,54.0,AB7928,AB7928,F,ctrl,42
27,AB7928_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,229.0,56.0,AB7928,AB7928,F,ctrl,42
28,AB7928_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,287.0,58.0,AB7928,AB7928,F,ctrl,42
29,AB7928_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,303.0,60.0,AB7928,AB7928,F,ctrl,42
30,AB7928_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,297.0,62.0,AB7928,AB7928,F,ctrl,42
31,AB7928_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,290.0,64.0,AB7928,AB7928,F,ctrl,42
32,AB7928_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,323.0,66.0,AB7928,AB7928,F,ctrl,42
